CUST9872,Smartphone,Books,1519.39,2022/11/21,Debit Card
CUST2363,Smartwatch,Automotive,1157.35,2022/02/16,Bank Transfer
CUST6455,Smartwatch,Home Appliances,721.69,2022/08/29,Bank Transfer
CUST3755,Smartwatch,Sports,932.35,2022/08/19,Debit Card
CUST1505,Mouse,Automotive,601.16,2022/03/08,Credit Card
CUST8935,Smartphone,Books,972.89,2023/03/09,Bank Transfer
CUST9578,Smartwatch,Groceries,1402.68,2023/11/03,Credit Card
CUST4899,Mouse,Books,1326.33,2022/01/06,Bank Transfer
CUST7768,Laptop,Electronics,1122.09,2022/06/05,Cash on Delivery
CUST2078,Camera,Sports,954.08,2023/03/15,PayPal
CUST8840,Laptop,Fashion,1704.3,2022/05/05,Debit Card
CUST4710,Tablet,Electronics,1021.16,2022/04/28,Cash on Delivery
CUST2295,Laptop,Toys,1600.71,2022/11/09,Debit Card
CUST2968,Smartwatch,Toys,889.97,2022/09/24,PayPal
CUST6956,Monitor,Books,349.28,2023/06/01,PayPal
CUST6232,Smartphone,Toys,1062.12,2023/10/27,Credit Card
CUST4023,Headphones,Sports,1279.19,2022/06/03,Bank Transfer
CUST8870,Laptop,Sports,639.12,2023/04/06,PayPal
CUST7299,Tablet,Sports,976.28,2022/05/06,Cash on Delivery
CUST3432,Smartwatch,Sports,500.33,2022/12/30,Credit Card
CUST9315,Mouse,Furniture,1857.67,2022/06/15,PayPal
CUST2685,Tablet,Electronics,1341.67,2023/08/12,Debit Card
CUST3712,Gaming Console,Automotive,458.93,2022/10/14,Bank Transfer
CUST6590,Smartphone,Fashion,1278.31,2022/05/10,Credit Card
CUST5119,Laptop,Furniture,1661.52,2023/03/13,Debit Card
CUST9022,Gaming Console,Books,707.24,2022/04/26,Debit Card
CUST3381,Camera,Fashion,497.66,2023/09/13,PayPal
CUST1422,Mouse,Automotive,1760.76,2022/10/16,PayPal
CUST3532,Headphones,Automotive,1723.22,2022/12/29,Credit Card
CUST8076,Mouse,Furniture,335.08,2023/08/07,Debit Card
CUST1620,Monitor,Toys,505.84,2022/12/03,Debit Card
CUST7757,Mouse,Fashion,60.24,2023/01/08,Debit Card
CUST3999,Keyboard,Home Appliances,1980.49,2023/12/03,PayPal
CUST6960,Headphones,Books,843.96,2023/09/20,Cash on Delivery
CUST2926,Tablet,Home Appliances,461.94,2023/12/30,Credit Card
CUST7613,Headphones,Groceries,119.66,2022/04/04,PayPal
CUST9796,Gaming Console,Home Appliances,156.57,2023/09/05,Credit Card
CUST8631,Smartphone,Beauty,867.75,2023/09/20,Credit Card
CUST6404,Tablet,Home Appliances,414.35,2022/04/22,Debit Card
CUST4077,Camera,Beauty,1470.82,2022/08/27,Cash on Delivery
CUST4237,Tablet,Groceries,1304.61,2022/11/14,Cash on Delivery
CUST8906,Gaming Console,Electronics,968.26,2022/01/14,Credit Card
CUST3471,Smartphone,Sports,619.88,2022/06/28,PayPal
CUST5668,Smartwatch,Beauty,1580.73,2023/04/08,PayPal
CUST9562,Keyboard,Groceries,367.75,2022/02/22,Bank Transfer
CUST2440,Headphones,Beauty,1820.21,2022/06/23,Bank Transfer
CUST4237,Monitor,Home Appliances,821.37,2023/09/08,Cash on Delivery
CUST6202,Smartphone,Automotive,1080.49,2023/07/10,Cash on Delivery
CUST5588,Gaming Console,Sports,463.17,2023/02/28,Cash on Delivery
CUST6846,Tablet,Toys,1473.18,2023/02/01,Credit Card
CUST7435,Mouse,Home Appliances,953.11,2022/11/17,Bank Transfer
CUST7691,Mouse,Beauty,1458.23,2022/06/11,Cash on Delivery
CUST9245,Smartwatch,Books,792.23,2023/02/15,Cash on Delivery
CUST9571,Smartphone,Automotive,570.67,2023/06/15,Cash on Delivery
CUST9651,Gaming Console,Electronics,902.86,2022/12/16,Credit Card
CUST8054,Smartphone,Groceries,975.1,2022/06/08,PayPal
CUST7219,Laptop,Beauty,1437.14,2023/06/04,PayPal
CUST9226,Tablet,Beauty,1721.92,2022/04/13,Debit Card
CUST5251,Monitor,Toys,1672.55,2022/04/16,Cash on Delivery
CUST8469,Tablet,Sports,1284.97,2022/01/01,PayPal
CUST8339,Gaming Console,Books,1743.94,2022/01/25,PayPal
CUST9446,Gaming Console,Toys,940.7,2023/12/08,PayPal
CUST8734,Tablet,Toys,517.1,2022/04/18,PayPal
CUST4285,Smartwatch,Groceries,286.26,2023/05/24,Bank Transfer
CUST6209,Gaming Console,Groceries,1499.77,2022/05/17,Bank Transfer
CUST2756,Headphones,Fashion,921.05,2022/07/15,Credit Card
CUST7503,Keyboard,Home Appliances,644.49,2023/08/16,Debit Card
CUST6668,Smartphone,Books,274.66,2023/12/03,Credit Card
CUST5270,Monitor,Groceries,574.92,2023/02/28,Debit Card
CUST5446,Smartwatch,Home Appliances,1621.65,2023/05/05,Debit Card
CUST9265,Monitor,Groceries,211.13,2022/08/04,PayPal
CUST8456,Keyboard,Home Appliances,1636.18,2023/09/03,Cash on Delivery
CUST2280,Gaming Console,Furniture,1088.61,2023/04/25,Debit Card
CUST5757,Keyboard,Fashion,636.64,2022/01/20,Debit Card
CUST3999,Tablet,Beauty,1693.17,2022/09/06,Bank Transfer
CUST9238,Mouse,Books,532.03,2022/07/31,Bank Transfer
CUST5592,Camera,Automotive,816.95,2022/03/18,Cash on Delivery
CUST1682,Mouse,Groceries,1561.21,2023/06/14,Cash on Delivery
CUST1445,Mouse,Sports,1288.43,2022/03/25,Bank Transfer
CUST5654,Mouse,Home Appliances,1670.29,2023/03/01,Credit Card
CUST5773,Keyboard,Groceries,1569.37,2023/02/28,Credit Card
CUST7276,Monitor,Beauty,437.04,2023/10/17,Credit Card
CUST2955,Tablet,Toys,618.75,2022/04/09,Credit Card
CUST4388,Gaming Console,Automotive,1165.99,2022/10/10,Debit Card
CUST9996,Smartwatch,Fashion,1154.43,2023/06/16,PayPal
CUST5888,Keyboard,Fashion,346.43,2022/02/17,Debit Card
CUST3243,Tablet,Sports,1485.18,2023/10/21,Credit Card
CUST5448,Mouse,Fashion,1258.41,2023/03/10,Bank Transfer
CUST3911,Tablet,Toys,1871.35,2023/10/03,Bank Transfer
CUST7136,Monitor,Fashion,457.13,2023/10/27,Debit Card
CUST2120,Keyboard,Automotive,1448.26,2022/03/18,Debit Card
CUST3783,Tablet,Beauty,867.59,2023/11/24,Cash on Delivery
CUST1446,Keyboard,Automotive,738.16,2023/02/13,Cash on Delivery
CUST2837,Tablet,Beauty,162.86,2023/04/27,Bank Transfer
CUST8978,Keyboard,Electronics,575.93,2022/12/28,PayPal
CUST7718,Tablet,Toys,1630.19,2022/06/18,Credit Card
CUST4844,Keyboard,Sports,1641.55,2023/12/29,Debit Card
CUST2539,Monitor,Groceries,1386.85,2022/03/23,Cash on Delivery
CUST3213,Smartphone,Groceries,1584.44,2023/09/15,Debit Card
CUST4752,Headphones,Furniture,1143.73,2022/03/13,PayPal
CUST9090,Tablet,Fashion,1825.23,2022/06/09,Debit Card
CUST3380,Smartwatch,Groceries,1794.95,2023/07/28,Cash on Delivery
CUST1299,Mouse,Books,1508.22,2023/09/01,Cash on Delivery
CUST2119,Smartwatch,Electronics,470.87,2023/10/30,Cash on Delivery
CUST3133,Mouse,Fashion,938.21,2023/06/16,Credit Card
CUST5603,Gaming Console,Beauty,586.56,2023/05/17,Cash on Delivery
CUST5251,Tablet,Home Appliances,1526.81,2022/05/30,Bank Transfer
CUST2023,Tablet,Fashion,238.98,2023/11/16,Debit Card
CUST8439,Mouse,Fashion,330.97,2022/03/11,PayPal
CUST7143,Smartphone,Sports,1690.66,2023/05/20,PayPal
CUST5568,Gaming Console,Groceries,312.91,2022/07/08,Credit Card
CUST6498,Headphones,Automotive,176.22,2023/07/16,Bank Transfer
CUST1316,Keyboard,Books,1473.58,2022/02/27,Bank Transfer
CUST1112,Mouse,Toys,1323.42,2022/12/25,Cash on Delivery
CUST5357,Monitor,Automotive,745.55,2023/10/08,Bank Transfer
CUST1225,Keyboard,Electronics,265.49,2023/04/29,PayPal
CUST4690,Laptop,Beauty,372.61,2023/12/28,Credit Card
CUST8123,Laptop,Sports,1204.66,2023/11/29,Debit Card
CUST2668,Headphones,Home Appliances,922.87,2022/12/09,PayPal
CUST7879,Tablet,Groceries,994.53,2023/07/30,Bank Transfer
CUST5267,Laptop,Books,1762.81,2022/05/16,Debit Card
CUST5138,Camera,Beauty,293.11,2023/11/08,Bank Transfer
CUST8433,Gaming Console,Books,879.15,2022/01/17,Credit Card
CUST6785,Laptop,Sports,1426.67,2022/11/18,Bank Transfer
CUST6473,Smartwatch,Sports,502.16,2023/05/17,Debit Card
CUST5569,Headphones,Home Appliances,401.98,2022/05/03,Bank Transfer
CUST9233,Smartphone,Groceries,1015.4,2022/04/13,Debit Card
CUST8001,Smartphone,Groceries,947.96,2023/04/11,PayPal
CUST5856,Camera,Books,1999.49,2022/04/18,Cash on Delivery
CUST6999,Laptop,Toys,1983.97,2022/05/18,Cash on Delivery
CUST6147,Monitor,Fashion,969.9,2022/09/05,Debit Card
CUST7445,Gaming Console,Home Appliances,401.62,2022/08/13,Debit Card
CUST9031,Monitor,Fashion,1806.14,2023/12/08,Cash on Delivery
CUST7260,Mouse,Automotive,462.48,2022/05/11,Debit Card
CUST9351,Headphones,Electronics,1758.05,2022/10/28,PayPal
CUST5136,Monitor,Toys,990.4,2022/10/17,Credit Card
CUST6652,Camera,Automotive,817.79,2022/03/28,Bank Transfer
CUST6723,Monitor,Toys,512.89,2023/02/10,Bank Transfer
CUST5289,Laptop,Books,348.74,2022/02/02,Cash on Delivery
CUST3782,Smartphone,Beauty,313.95,2022/09/24,Debit Card
CUST7300,Smartphone,Beauty,1347.56,2022/05/20,Debit Card
CUST4446,Camera,Toys,1395.3,2023/10/01,Debit Card
CUST4986,Laptop,Furniture,606.22,2022/12/10,Credit Card
CUST8023,Headphones,Automotive,1611.33,2022/04/13,Credit Card
CUST2878,Monitor,Groceries,1854.7,2023/02/15,PayPal
CUST2381,Monitor,Fashion,1644.65,2022/03/29,PayPal
CUST4407,Gaming Console,Home Appliances,1314.88,2022/07/16,Bank Transfer
CUST4480,Smartwatch,Electronics,1511.79,2022/05/19,Debit Card
CUST3806,Keyboard,Furniture,528.63,2022/02/21,Debit Card
CUST5366,Camera,Toys,1920.43,2023/11/06,Cash on Delivery
CUST1821,Smartwatch,Sports,260.05,2022/04/13,Cash on Delivery
CUST5350,Keyboard,Electronics,591.6,2022/10/09,Debit Card
CUST6113,Monitor,Sports,1472.23,2023/09/11,Debit Card
CUST3370,Gaming Console,Fashion,40.26,2022/05/02,Bank Transfer
CUST9959,Headphones,Electronics,1765.99,2023/07/19,Bank Transfer
CUST9023,Tablet,Sports,1264.18,2022/02/18,PayPal
CUST1372,Monitor,Fashion,1680.18,2022/04/01,Bank Transfer
CUST5135,Gaming Console,Electronics,1738.1,2022/08/18,Cash on Delivery
CUST3470,Smartphone,Sports,1149.89,2022/01/31,PayPal
CUST8936,Camera,Furniture,1765.76,2023/11/06,PayPal
CUST4046,Tablet,Furniture,1729.3,2022/04/17,Cash on Delivery
CUST5136,Smartwatch,Electronics,844.59,2023/11/20,Credit Card
CUST4524,Smartwatch,Electronics,1363.61,2023/04/23,Credit Card
CUST2146,Mouse,Sports,89.45,2023/11/07,Cash on Delivery
CUST5815,Gaming Console,Furniture,1888.93,2023/04/03,Cash on Delivery
CUST8178,Laptop,Toys,162.22,2022/03/27,Cash on Delivery
CUST3990,Laptop,Home Appliances,851.12,2023/08/22,Credit Card
CUST5634,Headphones,Groceries,103.55,2023/06/29,Credit Card
CUST4177,Smartwatch,Furniture,502.25,2023/06/26,Credit Card
CUST2012,Monitor,Furniture,1120.06,2023/02/25,PayPal
CUST7203,Gaming Console,Electronics,1860.87,2022/03/05,Debit Card
CUST2703,Headphones,Home Appliances,453.69,2023/08/30,Credit Card
CUST8972,Keyboard,Books,856,2022/07/31,Bank Transfer
CUST7072,Mouse,Furniture,1991.53,2022/09/01,Debit Card
CUST5382,Tablet,Beauty,1859.03,2023/05/01,PayPal
CUST5596,Camera,Automotive,1285.11,2022/01/03,Debit Card
CUST4757,Keyboard,Electronics,420.1,2023/06/27,Debit Card
CUST4726,Gaming Console,Home Appliances,1457.61,2022/01/29,PayPal
CUST5668,Smartphone,Automotive,937.52,2023/06/04,PayPal
CUST6050,Smartphone,Books,997.68,2023/04/16,PayPal
CUST6398,Camera,Books,373.28,2022/12/13,Cash on Delivery
CUST1493,Laptop,Home Appliances,1126.71,2022/02/25,Cash on Delivery
CUST1771,Gaming Console,Toys,368.5,2022/02/21,Debit Card
CUST8464,Monitor,Books,614.86,2022/08/14,Bank Transfer
CUST2237,Gaming Console,Toys,425.83,2023/08/02,Cash on Delivery
CUST4385,Keyboard,Sports,1080.4,2022/07/29,Bank Transfer
CUST7273,Monitor,Home Appliances,1690.15,2022/07/18,Cash on Delivery
CUST8145,Laptop,Automotive,571.4,2023/12/12,Cash on Delivery
CUST9696,Smartwatch,Automotive,571.04,2023/12/17,Credit Card
CUST8698,Smartwatch,Automotive,74.81,2023/02/16,Bank Transfer
CUST8750,Keyboard,Beauty,1229.35,2023/03/03,PayPal
CUST1269,Monitor,Furniture,1999.75,2022/02/04,Bank Transfer
CUST3783,Headphones,Beauty,1981.84,2023/03/23,PayPal
CUST2416,Keyboard,Beauty,1989.95,2022/11/11,Bank Transfer
CUST1427,Tablet,Beauty,1588.05,2023/11/20,Bank Transfer
CUST6997,Headphones,Home Appliances,1557.14,2022/09/15,Bank Transfer
CUST9435,Smartphone,Toys,1085.47,2022/09/08,Credit Card
CUST1154,Gaming Console,Sports,813.59,2023/04/09,Debit Card
CUST8259,Tablet,Sports,1081.75,2022/08/10,Cash on Delivery
CUST7139,Tablet,Groceries,1878.22,2023/06/12,Cash on Delivery
CUST9807,Smartwatch,Automotive,1823.99,2023/09/11,Debit Card
CUST5197,Laptop,Electronics,1356.95,2022/05/12,Credit Card
CUST8664,Keyboard,Fashion,648.29,2022/07/09,PayPal
CUST9763,Smartwatch,Fashion,1063.05,2022/08/04,PayPal
CUST8741,Smartphone,Groceries,68.21,2023/11/07,Credit Card
CUST7091,Tablet,Beauty,339.29,2022/10/13,Credit Card
CUST4455,Mouse,Electronics,1284.84,2023/11/16,Cash on Delivery
CUST8208,Camera,Groceries,1677.76,2022/01/12,PayPal
CUST6680,Tablet,Home Appliances,1710.33,2023/08/01,Bank Transfer
CUST3378,Camera,Electronics,407.62,2022/09/24,Credit Card
CUST8482,Monitor,Furniture,432.83,2023/05/02,Credit Card
CUST5551,Gaming Console,Books,184.94,2022/10/06,Cash on Delivery
CUST1388,Camera,Electronics,1273.18,2022/11/17,PayPal
CUST9285,Monitor,Automotive,1702.19,2023/06/08,Debit Card
CUST3714,Keyboard,Electronics,431.92,2023/11/26,Debit Card
CUST4957,Camera,Home Appliances,517.55,2022/02/23,Credit Card
CUST4932,Gaming Console,Furniture,1575.92,2022/05/30,Debit Card
CUST1821,Tablet,Fashion,998.86,2023/02/14,Bank Transfer
CUST4646,Mouse,Fashion,1324.93,2022/01/02,Debit Card
CUST1018,Tablet,Books,928.2,2022/03/19,Bank Transfer
CUST4691,Mouse,Electronics,1013.17,2023/01/29,PayPal
CUST7336,Headphones,Toys,1476.34,2023/01/19,Credit Card
CUST1531,Keyboard,Books,891.26,2022/05/01,Credit Card
CUST6885,Keyboard,Books,1069.13,2023/12/03,Debit Card
CUST4607,Smartwatch,Electronics,751.95,2022/12/28,Cash on Delivery
CUST4423,Smartphone,Home Appliances,1226.2,2023/04/24,Credit Card
CUST5234,Tablet,Books,1143.76,2022/02/13,Cash on Delivery
CUST3176,Gaming Console,Beauty,1135.93,2022/06/28,Debit Card
CUST7335,Laptop,Automotive,963.91,2023/05/28,Cash on Delivery
CUST6405,Keyboard,Books,1725.92,2022/06/11,Cash on Delivery
CUST1464,Mouse,Books,578.12,2023/02/06,Bank Transfer
CUST6864,Laptop,Fashion,832.93,2022/01/12,Bank Transfer
CUST6693,Headphones,Furniture,1005,2022/10/11,Cash on Delivery
CUST8770,Laptop,Furniture,12.8,2022/06/11,PayPal
CUST9641,Headphones,Fashion,1271.5,2022/03/19,Bank Transfer
CUST9496,Mouse,Automotive,104.7,2022/07/11,Bank Transfer
CUST9681,Tablet,Home Appliances,635.45,2023/04/04,Bank Transfer
CUST1200,Keyboard,Sports,1191.34,2022/01/31,PayPal
CUST5146,Mouse,Groceries,1146.24,2023/09/29,Debit Card
CUST7023,Smartwatch,Groceries,895.45,2022/02/14,Cash on Delivery
CUST7344,Monitor,Sports,144.36,2023/10/09,Bank Transfer
CUST8578,Laptop,Toys,1093.67,2023/10/31,Debit Card
CUST6699,Headphones,Toys,736.67,2023/02/07,Cash on Delivery
CUST9716,Mouse,Beauty,193.48,2022/02/20,Bank Transfer
CUST3621,Headphones,Home Appliances,1725.21,2023/11/13,Debit Card
CUST9661,Mouse,Furniture,537.79,2023/05/21,Bank Transfer
CUST3563,Tablet,Fashion,64.8,2023/02/18,PayPal
CUST9477,Gaming Console,Automotive,819.01,2022/12/31,Cash on Delivery
CUST7885,Camera,Home Appliances,389.2,2023/07/19,Cash on Delivery
CUST1576,Keyboard,Automotive,965.11,2022/09/25,Bank Transfer
CUST5970,Monitor,Books,501.81,2022/02/18,PayPal
CUST6589,Monitor,Groceries,1781.76,2022/06/03,Bank Transfer
CUST4057,Laptop,Groceries,884.36,2022/08/08,Debit Card
CUST6657,Mouse,Beauty,269.01,2023/05/29,Debit Card
CUST1261,Headphones,Automotive,490.87,2022/05/05,Debit Card
CUST6249,Laptop,Automotive,1971.87,2022/04/08,Credit Card
CUST8337,Smartphone,Sports,1574.2,2022/02/03,Debit Card
CUST4164,Camera,Groceries,822.39,2022/06/18,Credit Card
CUST6901,Headphones,Furniture,1938.91,2022/05/18,Debit Card
CUST1963,Mouse,Fashion,936.41,2022/07/30,Cash on Delivery
CUST1142,Smartphone,Sports,1155.4,2022/03/21,PayPal
CUST2184,Mouse,Home Appliances,1621.6,2023/06/10,Cash on Delivery
CUST1740,Mouse,Groceries,265.66,2023/09/11,Credit Card
CUST7998,Monitor,Home Appliances,605.5,2022/01/26,Bank Transfer
CUST9684,Laptop,Furniture,983.93,2022/10/21,Credit Card
CUST2827,Monitor,Automotive,198.99,2022/02/19,PayPal
CUST4672,Laptop,Groceries,1757.07,2022/04/12,Credit Card
CUST9514,Laptop,Toys,1909.45,2023/09/09,Debit Card
CUST1581,Camera,Books,280.45,2022/12/28,PayPal
CUST6318,Camera,Groceries,1577.69,2022/11/17,Debit Card
CUST7128,Camera,Electronics,960.44,2023/04/05,Cash on Delivery
CUST7478,Laptop,Fashion,1014.8,2023/01/05,Debit Card
CUST5531,Camera,Electronics,1162.26,2022/09/12,Cash on Delivery
CUST2418,Smartphone,Automotive,1370.59,2023/02/08,Debit Card
CUST7130,Laptop,Beauty,371.01,2023/06/13,Bank Transfer
CUST1693,Smartwatch,Furniture,1705.67,2023/04/23,Credit Card
CUST9202,Keyboard,Automotive,1923.32,2023/12/19,Credit Card
CUST7879,Mouse,Beauty,1014.21,2022/08/26,Bank Transfer
CUST5716,Keyboard,Beauty,1759.31,2023/07/11,PayPal
CUST5808,Keyboard,Beauty,595.17,2022/06/23,Credit Card
CUST7178,Tablet,Sports,1952.34,2022/10/31,Credit Card
CUST3563,Camera,Books,1756.25,2022/10/11,Credit Card
CUST9423,Gaming Console,Beauty,486.75,2022/05/25,Cash on Delivery
CUST9473,Smartwatch,Beauty,1077.1,2022/11/07,Cash on Delivery
CUST4124,Tablet,Electronics,231.93,2023/03/12,Credit Card
CUST2533,Monitor,Automotive,961.05,2023/07/10,Debit Card
CUST4019,Smartwatch,Toys,1262.67,2023/05/06,Cash on Delivery
CUST9385,Keyboard,Toys,1549.17,2023/06/22,Bank Transfer
CUST9369,Headphones,Furniture,1619.94,2022/04/11,Credit Card
CUST4283,Mouse,Toys,1803.52,2022/04/24,Cash on Delivery
CUST8421,Monitor,Groceries,1982.58,2023/04/22,Bank Transfer
CUST1958,Smartwatch,Automotive,1718.99,2022/09/15,PayPal
CUST2419,Smartwatch,Furniture,1669.72,2022/06/16,Debit Card
CUST3166,Laptop,Beauty,315.75,2023/02/03,PayPal
CUST8490,Keyboard,Furniture,1959.86,2022/10/06,PayPal
CUST7932,Laptop,Electronics,1564.33,2023/09/27,PayPal
CUST2460,Camera,Sports,961.22,2022/12/20,Cash on Delivery
CUST2498,Headphones,Automotive,1279.63,2022/05/23,PayPal
CUST1046,Mouse,Toys,1526.61,2023/01/06,Cash on Delivery
CUST4598,Tablet,Groceries,1431.19,2022/03/26,Debit Card
CUST2084,Monitor,Fashion,328.51,2023/05/20,PayPal
CUST7997,Tablet,Fashion,816.87,2023/03/28,Cash on Delivery
CUST1406,Monitor,Electronics,1201.81,2023/12/02,Debit Card
CUST3904,Smartphone,Fashion,362.11,2023/06/26,Credit Card
CUST8450,Smartphone,Beauty,182.83,2023/04/14,Credit Card
CUST6059,Mouse,Sports,1223.39,2022/02/05,Debit Card
CUST1500,Tablet,Electronics,776.24,2023/03/10,Bank Transfer
CUST8780,Keyboard,Fashion,865.05,2022/11/01,Credit Card
CUST3403,Tablet,Furniture,1585.88,2022/09/10,Cash on Delivery
CUST4293,Smartphone,Furniture,546.09,2023/02/10,Bank Transfer
CUST7393,Mouse,Fashion,353.5,2023/01/18,PayPal
CUST1970,Laptop,Books,193.49,2023/04/26,Debit Card
CUST1704,Smartphone,Home Appliances,80.46,2022/03/31,PayPal
CUST9973,Mouse,Toys,1802.43,2023/01/31,Cash on Delivery
CUST9103,Camera,Sports,960.21,2023/01/30,Credit Card
CUST6032,Headphones,Books,104.46,2023/06/24,Debit Card
CUST2564,Smartphone,Automotive,1251.49,2023/10/14,Debit Card
CUST7245,Monitor,Electronics,1711.33,2023/07/09,PayPal
CUST4162,Tablet,Groceries,505.79,2023/10/30,Debit Card
CUST3684,Camera,Toys,1046.05,2022/10/17,Credit Card
CUST4148,Smartwatch,Fashion,1145.73,2023/11/15,Credit Card
CUST1320,Headphones,Automotive,439.24,2023/03/01,Credit Card
CUST4911,Camera,Home Appliances,1366.27,2022/10/26,Bank Transfer
CUST2617,Camera,Sports,1881.79,2023/05/31,Debit Card
CUST9968,Tablet,Sports,1124.37,2022/03/28,Cash on Delivery
CUST7708,Smartwatch,Home Appliances,328.94,2023/08/31,Cash on Delivery
CUST5772,Smartwatch,Furniture,1731.97,2023/08/19,Cash on Delivery
CUST1906,Laptop,Toys,1905.84,2023/11/16,PayPal
CUST8051,Keyboard,Home Appliances,664.45,2023/10/03,Bank Transfer
CUST8322,Smartphone,Toys,105.58,2022/09/25,Debit Card
CUST6773,Headphones,Automotive,1432.81,2022/07/07,Debit Card
CUST5158,Headphones,Home Appliances,1095.93,2022/08/19,Debit Card
CUST7564,Laptop,Furniture,1969.93,2023/03/03,Credit Card
CUST9258,Camera,Electronics,1836.18,2023/02/10,Cash on Delivery
CUST3151,Headphones,Groceries,1305.75,2023/01/04,Cash on Delivery
CUST7863,Monitor,Fashion,1148.01,2023/09/23,Cash on Delivery
CUST4605,Mouse,Beauty,1431.2,2022/03/24,Cash on Delivery
CUST9875,Laptop,Groceries,114.32,2023/09/01,Credit Card
CUST7742,Keyboard,Fashion,1065.68,2023/09/30,Credit Card
CUST9252,Camera,Automotive,484.72,2023/09/16,PayPal
CUST4718,Gaming Console,Toys,1866.12,2022/08/22,Debit Card
CUST3399,Smartwatch,Toys,1060.82,2023/02/12,PayPal
CUST3496,Smartwatch,Books,319.96,2022/05/02,PayPal
CUST8602,Monitor,Sports,1470.08,2023/01/13,Credit Card
CUST7469,Mouse,Electronics,161.21,2022/01/26,PayPal
CUST4602,Headphones,Books,1989.5,2023/02/23,Debit Card
CUST1055,Mouse,Fashion,1797.09,2023/01/29,Cash on Delivery
CUST5084,Laptop,Beauty,1509.34,2023/10/17,Credit Card
CUST4123,Laptop,Beauty,725.96,2023/10/12,PayPal
CUST2626,Mouse,Books,592.38,2023/05/07,Cash on Delivery
CUST3593,Camera,Beauty,705.04,2022/02/26,Credit Card
CUST6187,Camera,Home Appliances,196.54,2022/11/07,PayPal
CUST2758,Smartwatch,Home Appliances,177.69,2022/11/12,Cash on Delivery
CUST7317,Smartwatch,Groceries,1197.91,2022/05/09,Cash on Delivery
CUST2075,Gaming Console,Fashion,1316.48,2023/02/09,Bank Transfer
CUST5919,Laptop,Automotive,429.38,2023/03/12,Credit Card
CUST7353,Monitor,Furniture,167.43,2022/06/29,Debit Card
CUST5829,Laptop,Fashion,1878.18,2022/09/27,Debit Card
CUST3371,Monitor,Toys,1270.09,2023/04/11,Debit Card
CUST6300,Keyboard,Sports,221.92,2022/09/14,Debit Card
CUST8089,Mouse,Beauty,1338.76,2023/12/17,Cash on Delivery
CUST5464,Tablet,Electronics,967.98,2022/11/25,Credit Card
CUST9494,Smartwatch,Home Appliances,38.52,2023/07/15,Credit Card
CUST5238,Keyboard,Sports,1516.95,2023/05/06,Bank Transfer
CUST1378,Laptop,Sports,1782.33,2023/11/04,PayPal
CUST7530,Monitor,Books,460.95,2022/12/29,PayPal
CUST1221,Gaming Console,Home Appliances,1521.81,2023/12/04,PayPal
CUST2059,Laptop,Toys,1973.1,2022/02/28,Bank Transfer
CUST9156,Smartwatch,Beauty,469.1,2023/04/30,Bank Transfer
CUST7189,Smartwatch,Toys,640.4,2023/02/12,Cash on Delivery
CUST7608,Keyboard,Groceries,508.86,2023/01/21,Credit Card
CUST2770,Headphones,Sports,286.61,2022/04/13,Debit Card
CUST8601,Headphones,Toys,318.63,2023/12/22,Bank Transfer
CUST6921,Tablet,Groceries,461.66,2022/03/08,Debit Card
CUST1391,Camera,Groceries,839.72,2023/03/17,PayPal
CUST4913,Gaming Console,Electronics,332.86,2022/07/27,Debit Card
CUST3824,Monitor,Automotive,1559.6,2022/09/06,Debit Card
CUST3985,Smartwatch,Groceries,956.64,2022/01/02,Cash on Delivery
CUST4503,Camera,Books,1849.63,2023/01/24,Cash on Delivery
CUST5864,Tablet,Toys,1239.68,2022/12/05,Debit Card
CUST4080,Camera,Sports,59,2023/08/21,Credit Card
CUST6525,Monitor,Books,1631.83,2022/06/01,Credit Card
CUST4242,Tablet,Sports,355.83,2022/02/13,Cash on Delivery
CUST5560,Tablet,Electronics,1202.73,2022/07/02,PayPal
CUST6754,Camera,Furniture,1206.36,2022/09/18,Credit Card
CUST5798,Keyboard,Toys,1342.08,2023/12/03,Cash on Delivery
CUST5981,Laptop,Books,1141.88,2022/06/11,PayPal
CUST7212,Smartwatch,Groceries,1505.74,2022/01/23,Cash on Delivery
CUST6499,Camera,Electronics,379.83,2023/04/16,Bank Transfer
CUST1487,Smartwatch,Sports,1120.82,2023/04/01,Bank Transfer
CUST5063,Gaming Console,Books,275.05,2022/11/21,Debit Card
CUST5266,Headphones,Beauty,567.11,2023/12/22,Credit Card
CUST6636,Smartwatch,Sports,216.13,2022/06/04,PayPal
CUST2393,Smartwatch,Electronics,729.9,2022/04/19,Bank Transfer
CUST1346,Camera,Books,472.65,2023/01/14,Bank Transfer
CUST6188,Tablet,Groceries,584.94,2023/12/14,Cash on Delivery
CUST2957,Monitor,Furniture,1472.14,2022/06/26,Cash on Delivery
CUST7810,Gaming Console,Furniture,1040.31,2022/03/01,PayPal
CUST5019,Headphones,Fashion,1662.05,2022/04/21,Credit Card
CUST2343,Mouse,Fashion,1663.22,2023/07/09,Cash on Delivery
CUST1456,Camera,Toys,308.1,2022/11/26,Credit Card
CUST3548,Gaming Console,Electronics,661.74,2023/07/10,PayPal
CUST4670,Monitor,Beauty,707.99,2023/08/22,Debit Card
CUST7116,Smartwatch,Beauty,376.13,2023/03/04,Bank Transfer
CUST8814,Laptop,Books,290.26,2022/09/20,Cash on Delivery
